"X","Grupo","IdEvaluado","IdEvaluador","Criterio","Calificacion","Comentario","Sentimiento","Relevancia"
"1247","GRUPO 8","23","24","Calidad de Evidencias","3","SE PRESENTO LOS RESPECTIVOS RESULTADOS Y BIEN EXPLICADOS","1",""
"1248","GRUPO 8","24","25","Calidad de Evidencias","3"," ","",""
"1249","GRUPO 8","25","26","Calidad de Evidencias","3"," ","",""
"1250","GRUPO 8","26","27","Calidad de Evidencias","2"," ","",""
"1251","GRUPO 8","27","28","Calidad de Evidencias","4"," ","",""
"1252","GRUPO 8","28","29","Calidad de Evidencias","2"," ","",""
"1253","GRUPO 8","29","30","Calidad de Evidencias","3"," ","",""
"1254","GRUPO 8","30","32","Calidad de Evidencias","2"," ","",""
"1255","GRUPO 8","31","33","Calidad de Evidencias","3"," ","",""
"1256","GRUPO 8","32","34","Calidad de Evidencias","2"," ","",""
"1257","GRUPO 8","33","35","Calidad de Evidencias","3"," ","",""
"1258","GRUPO 8","34","36","Calidad de Evidencias","2","POCA EVIDENCIA","-1",""
"1259","GRUPO 8","35","37","Calidad de Evidencias","4"," ","",""
"1260","GRUPO 8","36","38","Calidad de Evidencias","3"," ","",""
"1261","GRUPO 8C","1","4","Calidad de Evidencias","3","La calidad de la evidencia es buena","1",""
"1262","GRUPO 8C","2","5","Calidad de Evidencias","3"," ","",""
"1263","GRUPO 8C","3","6","Calidad de Evidencias","4","Si se encontró prueba de que se prepararon","1",""
"1264","GRUPO 8C","4","7","Calidad de Evidencias","3","Existió parte incompleta y por eso no se llegó a interpretar","-1",""
"1265","GRUPO 8C","5","8","Calidad de Evidencias","3"," ","",""
"1266","GRUPO 8C","6","9","Calidad de Evidencias","2"," ","",""
"1267","GRUPO 8C","7","10","Calidad de Evidencias","3"," ","",""
"1268","GRUPO 8C","8","11","Calidad de Evidencias","3"," ","",""
"1269","GRUPO 8C","9","13","Calidad de Evidencias","2","faltó observar el funcionamiento del algoritmo","-1",""
"1270","GRUPO 8C","10","14","Calidad de Evidencias","3"," ","",""
"1271","GRUPO 8C","11","16","Calidad de Evidencias","2"," ","",""
"1272","GRUPO 8C","12","17","Calidad de Evidencias","2"," ","",""
"1273","GRUPO 8C","13","18","Calidad de Evidencias","2","Le falta más plantamiento en el proyecto","-1",""
"1274","GRUPO 8C","14","19","Calidad de Evidencias","2"," ","",""
"1275","GRUPO 8C","15","20","Calidad de Evidencias","3"," ","",""
"1276","GRUPO 8C","16","23","Calidad de Evidencias","3","Faltó las metricas","-1",""
"1277","GRUPO 8C","17","24","Calidad de Evidencias","3","La calidad de la evidencia es muy buena","1",""
"1278","GRUPO 8C","18","26","Calidad de Evidencias","3"," ","",""
"1279","GRUPO 8C","19","27","Calidad de Evidencias","3","Me pareció bien","1",""
"1280","GRUPO 8C","20","28","Calidad de Evidencias","3"," ","",""
"1281","GRUPO 8C","21","29","Calidad de Evidencias","2"," ","",""
"1282","GRUPO 8C","22","32","Calidad de Evidencias","2"," ","",""
"1283","GRUPO 10","1","4","Calidad de Evidencias","0"," ","",""
"1284","GRUPO 10","2","5","Calidad de Evidencias","3"," ","",""
"1285","GRUPO 10","3","6","Calidad de Evidencias","4","Se le entendió y tuvo su respectiva evidencia de donde proviene el laberinto.","1",""
"1286","GRUPO 10","4","7","Calidad de Evidencias","3","Si presentaron evidencias.","1",""
"1287","GRUPO 10","5","8","Calidad de Evidencias","3"," ","",""
"1288","GRUPO 10","6","9","Calidad de Evidencias","2"," ","",""
"1289","GRUPO 10","7","10","Calidad de Evidencias","4"," ","",""
"1290","GRUPO 10","8","11","Calidad de Evidencias","3"," ","",""
"1291","GRUPO 10","9","13","Calidad de Evidencias","4","Mediante la ejecución del demo se observaron las conclusiones emitidas en las diapositivas.","1",""
"1292","GRUPO 10","10","14","Calidad de Evidencias","3"," ","",""
"1293","GRUPO 10","11","16","Calidad de Evidencias","2"," ","",""
"1294","GRUPO 10","12","17","Calidad de Evidencias","3"," ","",""
"1295","GRUPO 10","13","19","Calidad de Evidencias","3"," ","",""
"1296","GRUPO 10","14","20","Calidad de Evidencias","3","Se precentaron evidencias.","1",""
"1297","GRUPO 10","15","23","Calidad de Evidencias","3","Faltó las métricas.","-1",""
"1298","GRUPO 10","16","24","Calidad de Evidencias","0"," ","",""
"1299","GRUPO 10","17","25","Calidad de Evidencias","3","Tienen buenas conclusiones solo faltó la valoración.","0",""
"1300","GRUPO 10","18","26","Calidad de Evidencias","3"," ","",""
"1301","GRUPO 10","19","28","Calidad de Evidencias","4","Me pareció que estaba clara la explicación.","1",""
"1302","GRUPO 10","20","30","Calidad de Evidencias","3","Sí tiene conclusiones y el trabajo funciona bien, por lo cuál solo le falta más valoración.","0",""
"1303","GRUPO 10","21","31","Calidad de Evidencias","3"," ","",""
"1304","GRUPO 10","22","32","Calidad de Evidencias","3"," ","",""
"1305","GRUPO 10","23","0","Calidad de Evidencias","3"," ","",""
"1306","GRUPO 11","1","0","Calidad de Evidencias","0"," ","",""
"1307","GRUPO 11","2","3","Calidad de Evidencias","3"," ","",""
"1308","GRUPO 11","3","4","Calidad de Evidencias","4","Se le entendió todo desde la historia.","1",""
"1309","GRUPO 11","4","3","Calidad de Evidencias","3","Si esta acorde a su trabajo","1",""
"1310","GRUPO 11","5","3","Calidad de Evidencias","3"," ","",""
"1311","GRUPO 11","6","2","Calidad de Evidencias","2"," ","",""
"1312","GRUPO 11","7","4","Calidad de Evidencias","4"," ","",""
"1313","GRUPO 11","8","4","Calidad de Evidencias","3"," ","",""
"1314","GRUPO 11","9","4","Calidad de Evidencias","4","El demo evidenció el funcionamiento en base a el análisis teórico expuesto.","1",""
"1315","GRUPO 11","10","3","Calidad de Evidencias","3"," ","",""
"1316","GRUPO 11","11","0","Calidad de Evidencias","2"," ","",""
"1317","GRUPO 11","12","3","Calidad de Evidencias","3"," ","",""
"1318","GRUPO 11","13","3","Calidad de Evidencias","2"," ","",""
"1319","GRUPO 11","14","2","Calidad de Evidencias","3","Si, esta acorde su trabajo.","1",""
"1320","GRUPO 11","15","4","Calidad de Evidencias","4","Fué precisa.","1",""
"1321","GRUPO 11","16","0","Calidad de Evidencias","0"," ","",""
"1322","GRUPO 11","17","3","Calidad de Evidencias","2","Faltaron pruebas.","-1",""
"1323","GRUPO 11","18","3","Calidad de Evidencias","3"," ","",""
"1324","GRUPO 11","19","4","Calidad de Evidencias","4"," ","",""
"1325","GRUPO 11","20","3","Calidad de Evidencias","3","No contiene pruebas de tiempo, peso, pero si lo explicaron y se sabe entender.","0",""
"1326","GRUPO 11","21","3","Calidad de Evidencias","3"," ","",""
"1327","GRUPO 11","22","3","Calidad de Evidencias","3"," ","",""
"1328","GRUPO 11","23","3","Calidad de Evidencias","3"," ","",""
"1329","GRUPO 12","1","1","Calidad de Evidencias","3"," ","",""
"1330","GRUPO 12","2","2","Calidad de Evidencias","4","La forma en la cual establecierón los puntos concretos del tema fundamentan sus conocimientos en él","1",""
"1331","GRUPO 12","3","3","Calidad de Evidencias","3","Presentaron resultados interesantes de acuerdo a su proyecto","1",""
"1332","GRUPO 12","4","4","Calidad de Evidencias","3"," ","",""
"1333","GRUPO 12","5","5","Calidad de Evidencias","4"," ","",""
"1334","GRUPO 12","6","7","Calidad de Evidencias","4","Muy buena","1",""
"1335","GRUPO 12","7","8","Calidad de Evidencias","2","No se presento el prototipo de la ejecución del demo","-1",""
"1336","GRUPO 12","8","9","Calidad de Evidencias","2"," ","",""
"1337","GRUPO 12","9","10","Calidad de Evidencias","4"," ","",""
"1338","GRUPO 12","10","11","Calidad de Evidencias","3"," ","",""
"1339","GRUPO 12","11","13","Calidad de Evidencias","3"," ","",""
"1340","GRUPO 12","12","14","Calidad de Evidencias","2"," ","",""
"1341","GRUPO 12","13","15","Calidad de Evidencias","2","Falto el demo del prototipo","-1",""
"1342","GRUPO 12","14","16","Calidad de Evidencias","3"," ","",""
"1343","GRUPO 12","15","17","Calidad de Evidencias","3"," ","",""
"1344","GRUPO 12","16","19","Calidad de Evidencias","3"," ","",""
"1345","GRUPO 12","17","20","Calidad de Evidencias","4"," ","",""
"1346","GRUPO 12","18","21","Calidad de Evidencias","3"," ","",""
"1347","GRUPO 12","19","22","Calidad de Evidencias","1"," ","",""
"1348","GRUPO 12","20","23","Calidad de Evidencias","3"," ","",""
"1349","GRUPO 12","21","24","Calidad de Evidencias","0","Si se representa el ejecutable y estuvo explicado de una manera clara","1",""
"1350","GRUPO 12","22","26","Calidad de Evidencias","3"," ","",""
"1351","GRUPO 12","23","27","Calidad de Evidencias","3"," ","",""
"1352","GRUPO 12","24","28","Calidad de Evidencias","4"," ","",""
"1353","GRUPO 12","25","31","Calidad de Evidencias","3"," ","",""
"1354","GRUPO 12","26","35","Calidad de Evidencias","2","No se presentó el prototipo del proyecto","-1",""
"1355","GRUPO 12","27","36","Calidad de Evidencias","3"," ","",""
"1356","GRUPO 12","28","37","Calidad de Evidencias","4","La exposición fue clara, el código fue entendible","1",""
"1357","GRUPO 12","29","21","Calidad de Evidencias","4"," ","",""
"1358","GRUPO 12","30","6","Calidad de Evidencias","4"," ","",""
"1359","GRUPO 12","31","22","Calidad de Evidencias","2"," ","",""
"1360","GRUPO 12","32","32","Calidad de Evidencias","4"," ","",""
"1361","GRUPO 12","33","30","Calidad de Evidencias","3"," ","",""
"1362","GRUPO 12","34","29","Calidad de Evidencias","4"," ","",""
"1363","GRUPO 12","35","33","Calidad de Evidencias","3"," ","",""
"1364","GRUPO 13","1","4","Calidad de Evidencias","4","buena evidencia con buena conclusion","1",""
"1365","GRUPO 13","2","5","Calidad de Evidencias","1"," ","",""
"1366","GRUPO 13","3","6","Calidad de Evidencias","4"," ","",""
"1367","GRUPO 13","4","7","Calidad de Evidencias","3","evidencia presentaba no clara","-1",""
"1368","GRUPO 13","5","8","Calidad de Evidencias","3"," ","",""
"1369","GRUPO 13","6","9","Calidad de Evidencias","1"," ","",""
"1370","GRUPO 13","7","10","Calidad de Evidencias","4","a mi opinion si estaba porque tenia todo implementado en el programa","1",""
"1371","GRUPO 13","8","16","Calidad de Evidencias","2"," ","",""
"1372","GRUPO 13","9","17","Calidad de Evidencias","2"," ","",""
"1373","GRUPO 13","10","18","Calidad de Evidencias","2"," ","",""
"1374","GRUPO 13","11","8","Calidad de Evidencias","2"," ","",""
"1375","GRUPO 13","12","20","Calidad de Evidencias","2","no, ya que se logro tener claro parte de el contenido de el tema","0",""
"1376","GRUPO 13","13","24","Calidad de Evidencias","4","la evidencia presenta es muy clara","1",""
"1377","GRUPO 13","14","27","Calidad de Evidencias","3","muy poco","-1",""
"1378","GRUPO 13","15","29","Calidad de Evidencias","2"," ","",""
"1379","GRUPO 13","16","32","Calidad de Evidencias","2"," ","",""
"1380","GRUPO 13","17","31","Calidad de Evidencias","2"," ","",""
"1381","GRUPO 13","18","11","Calidad de Evidencias","2"," ","",""
"1382","GRUPO 13","19","28","Calidad de Evidencias","2"," ","",""
"1383","GRUPO 13","20","25","Calidad de Evidencias","2","los hallazgos se justificaron pero no se comprendieron bien","0",""
"1384","GRUPO 13","21","30","Calidad de Evidencias","2","falto mas codigo","-1",""
"1385","GRUPO 13","22","0","Calidad de Evidencias","0"," ","",""
"1386","GRUPO 14","1","4","Calidad de Evidencias","3","evidencia con alto contenido","1",""
"1387","GRUPO 14","2","5","Calidad de Evidencias","4"," ","",""
"1388","GRUPO 14","3","6","Calidad de Evidencias","4"," ","",""
"1389","GRUPO 14","4","8","Calidad de Evidencias","3"," ","",""
"1390","GRUPO 14","5","9","Calidad de Evidencias","2"," ","",""
"1391","GRUPO 14","6","13","Calidad de Evidencias","3","presentaron el codigo puede e imágenes de la ejecucion","1",""
"1392","GRUPO 14","7","14","Calidad de Evidencias","4"," ","",""
"1393","GRUPO 14","8","16","Calidad de Evidencias","2"," ","",""
"1394","GRUPO 14","9","17","Calidad de Evidencias","2"," ","",""
"1395","GRUPO 14","10","18","Calidad de Evidencias","0"," ","",""
"1396","GRUPO 14","11","19","Calidad de Evidencias","3"," ","",""
"1397","GRUPO 14","12","23","Calidad de Evidencias","3","faltaria los costos","-1",""
"1398","GRUPO 14","13","24","Calidad de Evidencias","3","la evidencia estan soportados y evidenciados","1",""
"1399","GRUPO 14","14","26","Calidad de Evidencias","3"," ","",""
"1400","GRUPO 14","15","29","Calidad de Evidencias","3"," ","",""
"1401","GRUPO 14","16","32","Calidad de Evidencias","2"," ","",""
"1402","GRUPO 14","17","31","Calidad de Evidencias","2"," ","",""
"1403","GRUPO 14","18","30","Calidad de Evidencias","2","en si falta mas conclusiones, evidencias, el trabajo realzado","-1",""
"1404","GRUPO 14","19","11","Calidad de Evidencias","4"," ","",""
"1405","GRUPO 14","20","28","Calidad de Evidencias","3"," ","",""
"1406","GRUPO 14","21","25","Calidad de Evidencias","3","los hollazgos que se presentaron evidencian su trabajo","1",""
"1407","GRUPO 14","22","0","Calidad de Evidencias","0"," ","",""
"1408","GRUPO 15","1","1","Calidad de Evidencias","3"," ","",""
"1409","GRUPO 15","2","2","Calidad de Evidencias","3","Establecieron conclusiones concretas del laberinto aunque faltó algo de implementación de comprensión","0",""
"1410","GRUPO 15","3","3","Calidad de Evidencias","3","Sus conclusiones fueron presentados","1",""
"1411","GRUPO 15","4","4","Calidad de Evidencias","3"," ","",""
"1412","GRUPO 15","5","5","Calidad de Evidencias","4"," ","",""
"1413","GRUPO 15","6","6","Calidad de Evidencias","3"," ","",""
"1414","GRUPO 15","7","7","Calidad de Evidencias","4","Bien explicado","1",""
"1415","GRUPO 15","8","8","Calidad de Evidencias","3","No mostraron la ejecución","-1",""
"1416","GRUPO 15","9","9","Calidad de Evidencias","2"," ","",""
"1417","GRUPO 15","10","10","Calidad de Evidencias","3"," ","",""
"1418","GRUPO 15","11","11","Calidad de Evidencias","4"," ","",""
"1419","GRUPO 15","12","12","Calidad de Evidencias","3","Si contiene los recorridos automatizados del laberinto","1",""
"1420","GRUPO 15","13","13","Calidad de Evidencias","4"," ","",""
"1421","GRUPO 15","14","14","Calidad de Evidencias","3"," ","",""
"1422","GRUPO 15","15","15","Calidad de Evidencias","2","Faltó ejecución del prototipo","-1",""
"1423","GRUPO 15","16","19","Calidad de Evidencias","3"," ","",""
"1424","GRUPO 15","17","20","Calidad de Evidencias","4"," ","",""
"1425","GRUPO 15","18","21","Calidad de Evidencias","2"," ","",""
"1426","GRUPO 15","19","22","Calidad de Evidencias","2"," ","",""
"1427","GRUPO 15","20","25","Calidad de Evidencias","2","No mostraron","-1",""
"1428","GRUPO 15","21","26","Calidad de Evidencias","3"," ","",""
"1429","GRUPO 15","22","27","Calidad de Evidencias","3"," ","",""
"1430","GRUPO 15","23","28","Calidad de Evidencias","3"," ","",""
"1431","GRUPO 15","24","29","Calidad de Evidencias","2"," ","",""
"1432","GRUPO 15","25","30","Calidad de Evidencias","0"," ","",""
"1433","GRUPO 15","26","31","Calidad de Evidencias","3"," ","",""
"1434","GRUPO 15","27","32","Calidad de Evidencias","3"," ","",""
"1435","GRUPO 15","28","33","Calidad de Evidencias","3"," ","",""
"1436","GRUPO 15","29","34","Calidad de Evidencias","4"," ","",""
"1437","GRUPO 15","30","35","Calidad de Evidencias","3"," ","",""
"1438","GRUPO 15","31","36","Calidad de Evidencias","3"," ","",""
"1439","GRUPO 15","32","37","Calidad de Evidencias","4","En cuanto a la ejecución del código fue clara, se entendió","1",""
"1440","GRUPO 15","33","0","Calidad de Evidencias","3","Se demostró la implementación en el proyecto","1",""
"1441","GRUPO 15","34","0","Calidad de Evidencias","4"," ","",""
"1442","GRUPO 15","35","0","Calidad de Evidencias","3"," ","",""
"1443","GRUPO 15","36","0","Calidad de Evidencias","0"," ","",""
"1444","GRUPO 15","37","0","Calidad de Evidencias","0"," ","",""
"1445","GRUPO 16","1","1","Calidad de Evidencias","2"," ","",""
"1446","GRUPO 16","2","2","Calidad de Evidencias","4","Establecieron una complementacion muy predispuesta  de su obtencion de la informacion","1",""
"1447","GRUPO 16","3","3","Calidad de Evidencias","2","No presentaron resultados en metricas.","-1",""
"1448","GRUPO 16","4","4","Calidad de Evidencias","3","El software presentado es eficiente.","1",""
"1449","GRUPO 16","5","5","Calidad de Evidencias","3","Solo mejorar la calidad de evidencias.","0",""
"1450","GRUPO 16","6","7","Calidad de Evidencias","3","Con buena simulacion","1",""
"1451","GRUPO 16","7","8","Calidad de Evidencias","2","Falto simulacion con tiempo real","-1",""
"1452","GRUPO 16","8","9","Calidad de Evidencias","2"," ","",""
"1453","GRUPO 16","9","10","Calidad de Evidencias","2"," ","",""
"1454","GRUPO 16","10","11","Calidad de Evidencias","3"," ","",""
"1455","GRUPO 16","11","12","Calidad de Evidencias","2","Solo leran y no contra la audiencia, favorecera masivo acto que una presentacion.","-1",""
"1456","GRUPO 16","12","13","Calidad de Evidencias","3"," ","",""
"1457","GRUPO 16","13","14","Calidad de Evidencias","3"," ","",""
"1458","GRUPO 16","14","15","Calidad de Evidencias","3"," ","",""
"1459","GRUPO 16","15","16","Calidad de Evidencias","2"," ","",""
"1460","GRUPO 16","16","17","Calidad de Evidencias","3"," ","",""
"1461","GRUPO 16","17","18","Calidad de Evidencias","4"," ","",""
"1462","GRUPO 16","18","20","Calidad de Evidencias","4"," ","",""
"1463","GRUPO 16","19","21","Calidad de Evidencias","4"," ","",""
"1464","GRUPO 16","20","22","Calidad de Evidencias","3"," ","",""
"1465","GRUPO 16","21","23","Calidad de Evidencias","3"," ","",""
"1466","GRUPO 16","22","24","Calidad de Evidencias","3","Estuvo dinamica y llamativa la exposicion de este grupo","1",""
"1467","GRUPO 16","23","25","Calidad de Evidencias","2","Poca claridad al presentar el software","-1",""
"1468","GRUPO 16","24","27","Calidad de Evidencias","3"," ","",""
"1469","GRUPO 16","25","28","Calidad de Evidencias","3"," ","",""
"1470","GRUPO 16","26","29","Calidad de Evidencias","2"," ","",""
"1471","GRUPO 16","27","30","Calidad de Evidencias","2"," ","",""
"1472","GRUPO 16","28","31","Calidad de Evidencias","4"," ","",""
"1473","GRUPO 16","29","32","Calidad de Evidencias","2"," ","",""
"1474","GRUPO 16","30","33","Calidad de Evidencias","3"," ","",""
"1475","GRUPO 16","31","34","Calidad de Evidencias","2"," ","",""
"1476","GRUPO 16","32","35","Calidad de Evidencias","3"," ","",""
"1477","GRUPO 16","33","36","Calidad de Evidencias","3"," ","",""
"1478","GRUPO 16","34","37","Calidad de Evidencias","2"," ","",""
"1479","GRUPO 19","1","4","Calidad de Evidencias","4","Evidencia con buen soporte","1",""
"1480","GRUPO 19","2","6","Calidad de Evidencias","3"," ","",""
"1481","GRUPO 19","3","7","Calidad de Evidencias","3","Hubo evidencia pero no fue clara","0",""
"1482","GRUPO 19","4","10","Calidad de Evidencias","4"," ","",""
"1483","GRUPO 19","5","11","Calidad de Evidencias","2"," ","",""
"1484","GRUPO 19","6","13","Calidad de Evidencias","4"," ","",""
"1485","GRUPO 19","7","14","Calidad de Evidencias","3"," ","",""
"1486","GRUPO 19","8","16","Calidad de Evidencias","2"," ","",""
"1487","GRUPO 19","9","18","Calidad de Evidencias","3"," ","",""
"1488","GRUPO 19","10","19","Calidad de Evidencias","2"," ","",""
"1489","GRUPO 19","11","20","Calidad de Evidencias","2"," ","",""
"1490","GRUPO 19","12","23","Calidad de Evidencias","3","Faltaron las matrices","-1",""
"1491","GRUPO 19","13","24","Calidad de Evidencias","4","Los hallazgos son buenas y están completamente evidenciados","1",""
"1492","GRUPO 19","14","25","Calidad de Evidencias","2","Presentaron hallazgos incompletos","-1",""
"1493","GRUPO 19","15","26","Calidad de Evidencias","2"," ","",""
"1494","GRUPO 19","16","27","Calidad de Evidencias","3"," ","",""
"1495","GRUPO 19","17","28","Calidad de Evidencias","2"," ","",""
"1496","GRUPO 19","18","29","Calidad de Evidencias","2"," ","",""
"1497","GRUPO 19","19","30","Calidad de Evidencias","3","Sí contiene sus evidencias, sólo faltó complementar","0",""
"1498","GRUPO 19","20","31","Calidad de Evidencias","2"," ","",""
"1499","GRUPO 19","21","32","Calidad de Evidencias","3"," ","",""
"1500","GRUPO 19","22","0","Calidad de Evidencias","2"," ","",""
"1501","GRUPO 19","23","0","Calidad de Evidencias","0"," ","",""
"1502","GRUPO 19","24","0","Calidad de Evidencias","0"," ","",""
"1503","GRUPO 19","25","0","Calidad de Evidencias","0"," ","",""
"1504","GRUPO 19","26","0","Calidad de Evidencias","0"," ","",""
"1505","GRUPO 20","1","1","Calidad de Evidencias","2"," ","",""
"1506","GRUPO 20","2","3","Calidad de Evidencias","2","Presentaron resultados dudosos","-1",""
"1507","GRUPO 20","3","4","Calidad de Evidencias","2"," ","",""
"1508","GRUPO 20","4","9","Calidad de Evidencias","2"," ","",""
"1509","GRUPO 20","5","5","Calidad de Evidencias","3","Falto prototipo","-1",""
"1510","GRUPO 20","6","7","Calidad de Evidencias","1"," ","",""
"1511","GRUPO 20","7","10","Calidad de Evidencias","4"," ","",""
"1512","GRUPO 20","8","2","Calidad de Evidencias","4","Las evidencias proyectar estilos diferentes que adoptan los semaforos inteligenetes","0",""
"1513","GRUPO 20","9","12","Calidad de Evidencias","2","Los datos estan copiados directamente de internet y no presentan informe completo","-1",""
"1514","GRUPO 20","10","13","Calidad de Evidencias","2","Evidencia dudosa por datos elevados","-1",""
"1515","GRUPO 20","11","14","Calidad de Evidencias","2"," ","",""
"1516","GRUPO 20","12","15","Calidad de Evidencias","2","Falta prototipo","",""
"1517","GRUPO 20","13","16","Calidad de Evidencias","2","Falto resultados","-1",""
"1518","GRUPO 20","14","17","Calidad de Evidencias","3"," ","",""
"1519","GRUPO 20","15","19","Calidad de Evidencias","2"," ","",""
"1520","GRUPO 20","16","21","Calidad de Evidencias","2"," ","",""
"1521","GRUPO 20","17","22","Calidad de Evidencias","3"," ","",""
"1522","GRUPO 20","18","23","Calidad de Evidencias","2","Se presentó una tabla de porcentaje pero no se efidencia la fuente de dicha tabla","0",""
"1523","GRUPO 20","19","24","Calidad de Evidencias","2","Los resultados estubieron un poco complejo , pero si fueron presentados y explicados","1",""
"1524","GRUPO 20","20","25","Calidad de Evidencias","1","No mostrado","-1",""
"1525","GRUPO 20","21","26","Calidad de Evidencias","2"," ","",""
"1526","GRUPO 20","22","27","Calidad de Evidencias","2"," ","",""
"1527","GRUPO 20","23","28","Calidad de Evidencias","4"," ","",""
"1528","GRUPO 20","24","34","Calidad de Evidencias","2"," ","",""
"1529","GRUPO 20","25","35","Calidad de Evidencias","2"," ","",""
"1530","GRUPO 20","26","36","Calidad de Evidencias","3"," ","",""
"1531","GRUPO 20","27","37","Calidad de Evidencias","2"," ","",""
"1532","GRUPO 20","28","21","Calidad de Evidencias","3"," ","",""
"1533","GRUPO 20","29","6","Calidad de Evidencias","3"," ","",""
"1534","GRUPO 20","30","22","Calidad de Evidencias","2"," ","",""
"1535","GRUPO 20","31","32","Calidad de Evidencias","2"," ","",""
"1536","GRUPO 20","32","30","Calidad de Evidencias","3"," ","",""
"1537","GRUPO 20","33","29","Calidad de Evidencias","3"," ","",""
"1538","GRUPO 20","34","33","Calidad de Evidencias","3"," ","",""
"1539","GRUPO 21","1","1","Calidad de Evidencias","3"," ","",""
"1540","GRUPO 21","2","2","Calidad de Evidencias","4","Evidenciaron frecuentemente todos sus temas","1",""
"1541","GRUPO 21","3","3","Calidad de Evidencias","2","La presentación del tema fue interesante","1",""
"1542","GRUPO 21","4","4","Calidad de Evidencias","4"," ","",""
"1543","GRUPO 21","5","5","Calidad de Evidencias","4"," ","",""
"1544","GRUPO 21","6","6","Calidad de Evidencias","4"," ","",""
"1545","GRUPO 21","7","7","Calidad de Evidencias","4","Comprensible, entendible y bien explicado","1",""
"1546","GRUPO 21","8","8","Calidad de Evidencias","4"," ","",""
"1547","GRUPO 21","9","9","Calidad de Evidencias","4"," ","",""
"1548","GRUPO 21","10","10","Calidad de Evidencias","4"," ","",""
"1549","GRUPO 21","11","11","Calidad de Evidencias","4"," ","",""
"1550","GRUPO 21","12","12","Calidad de Evidencias","3"," ","",""
"1551","GRUPO 21","13","13","Calidad de Evidencias","3"," ","",""
"1552","GRUPO 21","14","14","Calidad de Evidencias","3","Todos sus trabajos fueron muy bien evidenciados","1",""
"1553","GRUPO 21","15","15","Calidad de Evidencias","4"," ","",""
"1554","GRUPO 21","16","16","Calidad de Evidencias","3","Se obtuvieron pruebas muy buenas","1",""
"1555","GRUPO 21","17","17","Calidad de Evidencias","2"," ","",""
"1556","GRUPO 21","18","18","Calidad de Evidencias","4","Los parámetros fueron justificados","1",""
"1557","GRUPO 21","19","19","Calidad de Evidencias","3"," ","",""
"1558","GRUPO 21","20","20","Calidad de Evidencias","4"," ","",""
"1559","GRUPO 21","21","21","Calidad de Evidencias","3"," ","",""
"1560","GRUPO 21","22","22","Calidad de Evidencias","2"," ","",""
"1561","GRUPO 21","23","23","Calidad de Evidencias","3","Muy bien evidenciado","1",""
"1562","GRUPO 21","24","24","Calidad de Evidencias","0"," ","",""
"1563","GRUPO 21","25","25","Calidad de Evidencias","4","Funcional","1",""
"1564","GRUPO 21","26","26","Calidad de Evidencias","3"," ","",""
"1565","GRUPO 21","27","27","Calidad de Evidencias","4"," ","",""
"1566","GRUPO 21","28","28","Calidad de Evidencias","3"," ","",""
"1567","GRUPO 21","29","29","Calidad de Evidencias","4"," ","",""
"1568","GRUPO 21","30","30","Calidad de Evidencias","3"," ","",""
"1569","GRUPO 21","31","31","Calidad de Evidencias","4"," ","",""
"1570","GRUPO 21","32","32","Calidad de Evidencias","4"," ","",""
"1571","GRUPO 21","33","33","Calidad de Evidencias","3"," ","",""
"1572","GRUPO 21","34","34","Calidad de Evidencias","3"," ","",""
"1573","GRUPO 21","35","35","Calidad de Evidencias","0"," ","",""
"1574","GRUPO 21","36","36","Calidad de Evidencias","3"," ","",""
"1575","GRUPO 21","37","37","Calidad de Evidencias","3","Información clara","1",""
"1576","GRUPO 1","1","1","Calidad de Argumentos","3"," ","",""
"1577","GRUPO 1","2","2","Calidad de Argumentos","3","Su argumentaion fue buena; aunque no expreso su proceso fundamental","0",""
"1578","GRUPO 1","3","3","Calidad de Argumentos","2","No soporta claramente los resultados","-1",""
"1579","GRUPO 1","4","4","Calidad de Argumentos","4","Muy buenos argumentos","1",""
"1580","GRUPO 1","5","5","Calidad de Argumentos","3"," ","",""
"1581","GRUPO 1","6","6","Calidad de Argumentos","3"," ","",""
"1582","GRUPO 1","7","7","Calidad de Argumentos","3","Resultados buenos","1",""
"1583","GRUPO 1","8","8","Calidad de Argumentos","3"," ","",""
"1584","GRUPO 1","9","9","Calidad de Argumentos","2"," ","",""
"1585","GRUPO 1","10","10","Calidad de Argumentos","3"," ","",""
"1586","GRUPO 1","11","11","Calidad de Argumentos","4"," ","",""
"1587","GRUPO 1","12","12","Calidad de Argumentos","3"," ","",""
"1588","GRUPO 1","13","13","Calidad de Argumentos","3"," ","",""
"1589","GRUPO 1","14","14","Calidad de Argumentos","3","Todo fue totalmente respaldado, por su presentación","1",""
"1590","GRUPO 1","15","15","Calidad de Argumentos","3"," ","",""
"1591","GRUPO 1","16","16","Calidad de Argumentos","3","Mas fluides en las palabras","0",""
"1592","GRUPO 1","17","19","Calidad de Argumentos","3"," ","",""
"1593","GRUPO 1","18","20","Calidad de Argumentos","4"," ","",""
"1594","GRUPO 1","19","21","Calidad de Argumentos","4"," ","",""
"1595","GRUPO 1","20","22","Calidad de Argumentos","2"," ","",""
"1596","GRUPO 1","21","23","Calidad de Argumentos","2"," ","",""
"1597","GRUPO 1","22","24","Calidad de Argumentos","3"," ","",""
"1598","GRUPO 1","23","25","Calidad de Argumentos","3","Trabados al momento de exponer","-1",""
"1599","GRUPO 1","24","26","Calidad de Argumentos","2"," ","",""
